chapter_name,link,qns,ans
Counting and number patterns,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-1-counting-and-number-patterns-exercise-11-learn-to-use-the-hundreds-chart-2098,Write the number which is 10 more than 75 .,85
Counting and number patterns,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-1-counting-and-number-patterns-exercise-11-learn-to-use-the-hundreds-chart-2099,Find the number which is 10 less than 60.,50
Counting and number patterns,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-1-counting-and-number-patterns-exercise-11-learn-to-use-the-hundreds-chart-2100,Find the number which is 10 more than 88.,98
Counting and number patterns,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-1-counting-and-number-patterns-exercise-11-learn-to-use-the-hundreds-chart-2101,Find the number which is 1 more 99.,100
Counting and number patterns,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-1-counting-and-number-patterns-exercise-11-learn-to-use-the-hundreds-chart-2102,Find the number which is 10 less than 45 .,35
Counting and number patterns,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-1-counting-and-number-patterns-exercise-11-learn-to-use-the-hundreds-chart-2103,Find the number which is 10 less than 63.,53
Counting and number patterns,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-1-counting-and-number-patterns-exercise-12-understanding-even-and-odd-numbers-by-counting-objects-2104,The number of stars  is an _____ number.  Note to students: Type the word 'even' or 'odd' into the field below.,Even
Counting and number patterns,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-1-counting-and-number-patterns-exercise-12-understanding-even-and-odd-numbers-by-counting-objects-2107,The number of bananas  is an _____ number.  Note to students: Type the word 'even' or 'odd' into the field below.,Odd
Counting and number patterns,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-1-counting-and-number-patterns-exercise-12-understanding-even-and-odd-numbers-by-counting-objects-2105,The number of keys  is an _____ number.  Note to students: Type the word 'even' or 'odd' into the field below.,Even
Counting and number patterns,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-1-counting-and-number-patterns-exercise-12-understanding-even-and-odd-numbers-by-counting-objects-2106,The number of boxes  is an _____ number.  Note to students: Type the word 'even' or 'odd' into the field below.,Even
Counting and number patterns,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-1-counting-and-number-patterns-exercise-12-understanding-even-and-odd-numbers-by-counting-objects-2108,The number of teddy bears  is an _____ number.  Note to students: Type the word 'even' or 'odd' into the field below.,Odd
Counting and number patterns,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-1-counting-and-number-patterns-exercise-12-understanding-even-and-odd-numbers-by-counting-objects-2109,The number of mobile phones  is an _____ number.  Note to students: Type the word 'even' or 'odd' into the field below.,Even
Counting and number patterns,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-1-counting-and-number-patterns-exercise-12-understanding-even-and-odd-numbers-by-counting-objects-2110,There is one teddy bear shown here. 1 is an _____ number.  Note to students: Type the word 'even' or 'odd' into the field below.,Odd
Counting and number patterns,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-1-counting-and-number-patterns-exercise-12-understanding-even-and-odd-numbers-by-counting-objects-2111,The number of cups is an _____ number.  Note to students: Type the word 'even' or 'odd' into the field below.,Even
Counting and number patterns,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-1-counting-and-number-patterns-exercise-12-understanding-even-and-odd-numbers-by-counting-objects-2112,The number of pairs of spectacles is an ______ number.  Note to students: Type the word 'even' or 'odd' into the field below.,Even
Counting and number patterns,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-1-counting-and-number-patterns-exercise-12-understanding-even-and-odd-numbers-by-counting-objects-2113,The number of buildings is an ______ number.  Note to students: Type the word 'even' or 'odd' into the field below.,Odd
Counting and number patterns,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-1-counting-and-number-patterns-exercise-13-learn-to-identify-even-and-odd-numbers-2376,The number9is an ________ number.,A
Counting and number patterns,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-1-counting-and-number-patterns-exercise-13-learn-to-identify-even-and-odd-numbers-2377,The number8is an ________ number.,B
Counting and number patterns,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-1-counting-and-number-patterns-exercise-13-learn-to-identify-even-and-odd-numbers-2375,The number3is an _________ number.,A
Counting and number patterns,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-1-counting-and-number-patterns-exercise-13-learn-to-identify-even-and-odd-numbers-2380,The number5is an ________ number.,A
Counting and number patterns,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-1-counting-and-number-patterns-exercise-13-learn-to-identify-even-and-odd-numbers-2381,The number16is an ________ number.,B
Counting and number patterns,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-1-counting-and-number-patterns-exercise-13-learn-to-identify-even-and-odd-numbers-2382,The number34is an ________ number.,B
Counting and number patterns,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-1-counting-and-number-patterns-exercise-13-learn-to-identify-even-and-odd-numbers-2383,The number40is an ______ number.,B
Counting and number patterns,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-1-counting-and-number-patterns-exercise-13-learn-to-identify-even-and-odd-numbers-2384,The number75is an ________ number.,A
Counting and number patterns,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-1-counting-and-number-patterns-exercise-13-learn-to-identify-even-and-odd-numbers-2385,The number72is an ________ number.,B
Counting and number patterns,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-1-counting-and-number-patterns-exercise-13-learn-to-identify-even-and-odd-numbers-2386,The number92is an ______ number,B
Counting and number patterns,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-1-counting-and-number-patterns-exercise-14-number-sequence-even-and-odd-numbers-2131,The odd number after 5 is ________ .,7
Counting and number patterns,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-1-counting-and-number-patterns-exercise-14-number-sequence-even-and-odd-numbers-2132,The odd number after 9 is ________ .,11
Counting and number patterns,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-1-counting-and-number-patterns-exercise-14-number-sequence-even-and-odd-numbers-2133,The odd number after 17 is ________ .,19
Counting and number patterns,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-1-counting-and-number-patterns-exercise-14-number-sequence-even-and-odd-numbers-2134,The even number after 36  is ________ .,38
Counting and number patterns,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-1-counting-and-number-patterns-exercise-14-number-sequence-even-and-odd-numbers-2135,The even number after 48  is ________ .,50
Counting and number patterns,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-1-counting-and-number-patterns-exercise-14-number-sequence-even-and-odd-numbers-2136,The even number after 62 is ________.,64
Counting and number patterns,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-1-counting-and-number-patterns-exercise-14-number-sequence-even-and-odd-numbers-2137,The odd number after 87 is ________.,89
Counting and number patterns,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-1-counting-and-number-patterns-exercise-14-number-sequence-even-and-odd-numbers-2138,The even number after 90 is ________.,92
Counting and number patterns,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-1-counting-and-number-patterns-exercise-14-number-sequence-even-and-odd-numbers-2139,The odd number after 69 is ________.,71
Counting and number patterns,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-1-counting-and-number-patterns-exercise-14-number-sequence-even-and-odd-numbers-2140,The even number after 46 is ________.,48
Counting and number patterns,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-1-counting-and-number-patterns-exercise-15-skip-count-to-solve-these-questions-if-you-can-2141,There are 4 boxes on a table. Each box has 5 apples. How many apples are there altogether?,20
Counting and number patterns,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-1-counting-and-number-patterns-exercise-15-skip-count-to-solve-these-questions-if-you-can-2142,There are 5 bowls on a table. Each bowl has 10 cherries. How many cherries are there altogether? ,50
Counting and number patterns,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-1-counting-and-number-patterns-exercise-15-skip-count-to-solve-these-questions-if-you-can-2143,There are 7 boxes on a table. Each box has 4 mangoes. How many mangoes are there altogether?,28
Counting and number patterns,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-1-counting-and-number-patterns-exercise-15-skip-count-to-solve-these-questions-if-you-can-2144,There are 8 baskets. Each basket has 6 watermelons. How many watermelons are there altogether?,48
Counting and number patterns,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-1-counting-and-number-patterns-exercise-15-skip-count-to-solve-these-questions-if-you-can-2145,John has 2 fishbowls. Each fishbowl has 4 fish. How many fish are there altogether?,8
